"Region","Country","source","Data_status","Year","Month","season_nMonth","cases","cum_todate_cases_year","Predicted_total_seasonal_cases","Ave_season_monthly_cases","Ave_monthly_proportion","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion"
"Sub-Saharan Africa","Senegal",NA,"Unobserved",2026,6,3,NA,NA,NA,21,0.02,51,0.05
"Sub-Saharan Africa","Senegal",NA,"Unobserved",2026,7,4,NA,NA,NA,50,0.05,101,0.09
"Sub-Saharan Africa","Senegal",NA,"Unobserved",2026,8,5,NA,NA,NA,49,0.05,150,0.14
"Sub-Saharan Africa","Senegal",NA,"Unobserved",2026,9,6,NA,NA,NA,57,0.06,208,0.2
"Sub-Saharan Africa","Senegal",NA,"Unobserved",2026,10,7,NA,NA,NA,140,0.15,348,0.35
"Sub-Saharan Africa","Senegal",NA,"Unobserved",2026,11,8,NA,NA,NA,191,0.21,539,0.55
"Sub-Saharan Africa","Senegal",NA,"Unobserved",2026,12,9,NA,NA,NA,76,0.09,615,0.64
"East & Southeast Asia","Singapore","WHO","Observed",2025,1,12,486,486,486,1058,0.11,13246,1
"East & Southeast Asia","Singapore","WHO","Observed",2025,2,1,380,866,3932,833,0.07,833,0.07
"East & Southeast Asia","Singapore","WHO","Observed",2025,3,2,356,1222,3932,827,0.06,1660,0.14
"East & Southeast Asia","Singapore","WHO","Observed",2025,4,3,380,1602,3932,922,0.07,2582,0.2
"East & Southeast Asia","Singapore","WHO","Observed",2025,5,4,532,2134,3932,1393,0.09,3975,0.29
"East & Southeast Asia","Singapore","WHO","Observed",2025,6,5,449,2583,3932,1758,0.11,5733,0.41
"East & Southeast Asia","Singapore","WHO","Observed",2025,7,6,465,3048,3932,1730,0.12,7463,0.52
"East & Southeast Asia","Singapore","WHO","Observed",2025,8,7,233,3281,3932,1393,0.09,8856,0.62
"East & Southeast Asia","Singapore","WHO","Observed",2025,9,8,176,3457,3932,1042,0.08,9898,0.7
"East & Southeast Asia","Singapore","WHO","Observed",2025,10,9,224,3681,3932,872,0.07,10770,0.77
"East & Southeast Asia","Singapore","WHO","Observed",2025,11,10,160,3841,3932,719,0.06,11489,0.83
"East & Southeast Asia","Singapore","WHO","Observed",2025,12,11,157,3998,3932,699,0.06,12188,0.89
"East & Southeast Asia","Singapore","Estimates","Unobserved",2026,1,12,420,420,3932,1058,0.11,13246,1
"East & Southeast Asia","Singapore",NA,"Unobserved",2026,2,1,NA,NA,NA,833,0.07,833,0.07
"East & Southeast Asia","Singapore",NA,"Unobserved",2026,3,2,NA,NA,NA,827,0.06,1660,0.14
"East & Southeast Asia","Singapore",NA,"Unobserved",2026,4,3,NA,NA,NA,922,0.07,2582,0.2
"East & Southeast Asia","Singapore",NA,"Unobserved",2026,5,4,NA,NA,NA,1393,0.09,3975,0.29
"East & Southeast Asia","Singapore",NA,"Unobserved",2026,6,5,NA,NA,NA,1758,0.11,5733,0.41
"East & Southeast Asia","Singapore",NA,"Unobserved",2026,7,6,NA,NA,NA,1730,0.12,7463,0.52
"East & Southeast Asia","Singapore",NA,"Unobserved",2026,8,7,NA,NA,NA,1393,0.09,8856,0.62
"East & Southeast Asia","Singapore",NA,"Unobserved",2026,9,8,NA,NA,NA,1042,0.08,9898,0.7
"East & Southeast Asia","Singapore",NA,"Unobserved",2026,10,9,NA,NA,NA,872,0.07,10770,0.77
"East & Southeast Asia","Singapore",NA,"Unobserved",2026,11,10,NA,NA,NA,719,0.06,11489,0.83
"East & Southeast Asia","Singapore",NA,"Unobserved",2026,12,11,NA,NA,NA,699,0.06,12188,0.89
"Pacific Islands","Solomon Islands","WHO","Observed",2025,1,9,47,47,141,313,0.1,3052,0.81
"Pacific Islands","Solomon Islands","WHO","Observed",2025,2,10,34,81,141,151,0.07,3204,0.88
"Pacific Islands","Solomon Islands","WHO","Observed",2025,3,11,30,111,141,112,0.07,3316,0.95
"Pacific Islands","Solomon Islands","WHO","Observed",2025,4,12,30,141,141,54,0.05,3370,1
"Pacific Islands","Solomon Islands","WHO","Observed",2025,5,1,28,169,206,63,0.05,63,0.05
"Pacific Islands","Solomon Islands","WHO","Observed",2025,6,2,13,182,206,58,0.05,122,0.1
"Pacific Islands","Solomon Islands","WHO","Observed",2025,7,3,5,187,206,68,0.05,190,0.15
"Pacific Islands","Solomon Islands","WHO","Observed",2025,8,4,23,210,206,586,0.13,776,0.29
"Pacific Islands","Solomon Islands","WHO","Observed",2025,9,5,20,230,206,381,0.11,1157,0.4
"Pacific Islands","Solomon Islands","WHO","Observed",2025,10,6,30,260,206,685,0.14,1841,0.54
"Pacific Islands","Solomon Islands","WHO","Observed",2025,11,7,14,274,206,558,0.11,2399,0.65
"Pacific Islands","Solomon Islands","WHO","Observed",2025,12,8,14,288,206,340,0.06,2739,0.71
"Pacific Islands","Solomon Islands","Estimates","Unobserved",2026,1,9,20,20,206,313,0.1,3052,0.81
"Pacific Islands","Solomon Islands",NA,"Unobserved",2026,2,10,NA,NA,206,151,0.07,3204,0.88
"Pacific Islands","Solomon Islands",NA,"Unobserved",2026,3,11,NA,NA,206,112,0.07,3316,0.95
"Pacific Islands","Solomon Islands",NA,"Unobserved",2026,4,12,NA,NA,206,54,0.05,3370,1
"Pacific Islands","Solomon Islands",NA,"Unobserved",2026,5,1,NA,NA,NA,63,0.05,63,0.05
"Pacific Islands","Solomon Islands",NA,"Unobserved",2026,6,2,NA,NA,NA,58,0.05,122,0.1
"Pacific Islands","Solomon Islands",NA,"Unobserved",2026,7,3,NA,NA,NA,68,0.05,190,0.15
"Pacific Islands","Solomon Islands",NA,"Unobserved",2026,8,4,NA,NA,NA,586,0.13,776,0.29
"Pacific Islands","Solomon Islands",NA,"Unobserved",2026,9,5,NA,NA,NA,381,0.11,1157,0.4
"Pacific Islands","Solomon Islands",NA,"Unobserved",2026,10,6,NA,NA,NA,685,0.14,1841,0.54
"Pacific Islands","Solomon Islands",NA,"Unobserved",2026,11,7,NA,NA,NA,558,0.11,2399,0.65
"Pacific Islands","Solomon Islands",NA,"Unobserved",2026,12,8,NA,NA,NA,340,0.06,2739,0.71
"North & Central America","El Salvador","PAHO","Observed",2025,1,1,411,411,5833,1120,0.07,1120,0.07
"North & Central America","El Salvador","PAHO","Observed",2025,2,2,358,769,5833,825,0.06,1944,0.13
"North & Central America","El Salvador","PAHO","Observed",2025,3,3,492,1261,5833,988,0.06,2932,0.19
"North & Central America","El Salvador","PAHO","Observed",2025,4,4,379,1640,5833,915,0.06,3848,0.25
"North & Central America","El Salvador","PAHO","Observed",2025,5,5,391,2031,5833,1327,0.08,5175,0.33
"North & Central America","El Salvador","PAHO","Observed",2025,6,6,616,2647,5833,1926,0.1,7101,0.42
"North & Central America","El Salvador","PAHO","Observed",2025,7,7,732,3379,5833,2430,0.12,9531,0.54
"North & Central America","El Salvador","PAHO","Observed",2025,8,8,690,4069,5833,3139,0.13,12670,0.67
"North & Central America","El Salvador","PAHO","Observed",2025,9,9,811,4880,5833,2629,0.12,15298,0.78
"North & Central America","El Salvador","PAHO","Observed",2025,10,10,458,5338,5833,2078,0.1,17377,0.88
"North & Central America","El Salvador","PAHO","Observed",2025,11,11,298,5636,5833,1524,0.07,18901,0.96
"North & Central America","El Salvador","PAHO","Observed",2025,12,12,197,5833,5833,814,0.04,19715,1
"North & Central America","El Salvador","PAHO","Observed",2026,1,1,636,636,8849,1120,0.07,1120,0.07
"North & Central America","El Salvador",NA,"Unobserved",2026,2,2,NA,NA,8849,825,0.06,1944,0.13
"North & Central America","El Salvador",NA,"Unobserved",2026,3,3,NA,NA,8849,988,0.06,2932,0.19
"North & Central America","El Salvador",NA,"Unobserved",2026,4,4,NA,NA,8849,915,0.06,3848,0.25
"North & Central America","El Salvador",NA,"Unobserved",2026,5,5,NA,NA,8849,1327,0.08,5175,0.33
"North & Central America","El Salvador",NA,"Unobserved",2026,6,6,NA,NA,8849,1926,0.1,7101,0.42
"North & Central America","El Salvador",NA,"Unobserved",2026,7,7,NA,NA,8849,2430,0.12,9531,0.54
"North & Central America","El Salvador",NA,"Unobserved",2026,8,8,NA,NA,8849,3139,0.13,12670,0.67
"North & Central America","El Salvador",NA,"Unobserved",2026,9,9,NA,NA,8849,2629,0.12,15298,0.78
"North & Central America","El Salvador",NA,"Unobserved",2026,10,10,NA,NA,8849,2078,0.1,17377,0.88
"North & Central America","El Salvador",NA,"Unobserved",2026,11,11,NA,NA,8849,1524,0.07,18901,0.96
"North & Central America","El Salvador",NA,"Unobserved",2026,12,12,NA,NA,8849,814,0.04,19715,1
"South America","Suriname","PAHO","Observed",2025,1,10,75,75,526,50,0.22,178,0.67
"South America","Suriname","PAHO","Observed",2025,2,11,162,237,526,66,0.21,244,0.88
"South America","Suriname","PAHO","Observed",2025,3,12,289,526,526,44,0.12,288,1
"South America","Suriname","PAHO","Observed",2025,4,1,98,624,1814,13,0.06,13,0.06
"South America","Suriname","PAHO","Observed",2025,5,2,204,828,1814,12,0.04,25,0.1
"South America","Suriname","PAHO","Observed",2025,6,3,119,947,1814,10,0.04,35,0.14
"South America","Suriname","PAHO","Observed",2025,7,4,115,1062,1814,15,0.05,50,0.19
"South America","Suriname","PAHO","Observed",2025,8,5,133,1195,1814,16,0.05,66,0.25
"South America","Suriname","PAHO","Observed",2025,9,6,67,1262,1814,13,0.04,79,0.28
"South America","Suriname","PAHO","Observed",2025,10,7,19,1281,1814,22,0.08,101,0.37
"South America","Suriname","PAHO","Observed",2025,11,8,42,1323,1814,10,0.03,111,0.4
"South America","Suriname","PAHO","Observed",2025,12,9,19,1342,1814,17,0.05,128,0.45
"South America","Suriname","Estimates","Unobserved",2026,1,10,401,401,1814,50,0.22,178,0.67
"South America","Suriname",NA,"Unobserved",2026,2,11,NA,NA,1814,66,0.21,244,0.88
"South America","Suriname",NA,"Unobserved",2026,3,12,NA,NA,1814,44,0.12,288,1
"South America","Suriname",NA,"Unobserved",2026,4,1,NA,NA,NA,13,0.06,13,0.06
"South America","Suriname",NA,"Unobserved",2026,5,2,NA,NA,NA,12,0.04,25,0.1
"South America","Suriname",NA,"Unobserved",2026,6,3,NA,NA,NA,10,0.04,35,0.14
"South America","Suriname",NA,"Unobserved",2026,7,4,NA,NA,NA,15,0.05,50,0.19
"South America","Suriname",NA,"Unobserved",2026,8,5,NA,NA,NA,16,0.05,66,0.25
"South America","Suriname",NA,"Unobserved",2026,9,6,NA,NA,NA,13,0.04,79,0.28
"South America","Suriname",NA,"Unobserved",2026,10,7,NA,NA,NA,22,0.08,101,0.37
"South America","Suriname",NA,"Unobserved",2026,11,8,NA,NA,NA,10,0.03,111,0.4
"South America","Suriname",NA,"Unobserved",2026,12,9,NA,NA,NA,17,0.05,128,0.45
"Caribbean","Sint Maarten","WHO","Observed",2025,1,10,0,0,0,11,0.11,144,0.93
"Caribbean","Sint Maarten","WHO","Observed",2025,2,11,0,0,0,4,0.05,148,0.98
"Caribbean","Sint Maarten","WHO","Observed",2025,3,12,0,0,0,2,0.02,151,1
"Caribbean","Sint Maarten","WHO","Observed",2025,4,1,0,0,16,3,0.02,3,0.02
"Caribbean","Sint Maarten","PAHO","Observed",2025,5,2,6,6,16,4,0.03,8,0.05
"Caribbean","Sint Maarten","WHO","Observed",2025,6,3,0,6,16,5,0.03,12,0.07
"Caribbean","Sint Maarten","PAHO","Observed",2025,7,4,2,8,16,8,0.05,20,0.12
"Caribbean","Sint Maarten","Estimates","Unobserved",2025,8,5,0,8,16,20,0.13,40,0.25
"Caribbean","Sint Maarten","Estimates","Unobserved",2025,9,6,0,8,16,16,0.1,56,0.34
"Caribbean","Sint Maarten","Estimates","Unobserved",2025,10,7,0,8,16,22,0.13,78,0.48
"Caribbean","Sint Maarten","Estimates","Unobserved",2025,11,8,0,8,16,35,0.22,114,0.7
"Caribbean","Sint Maarten","Estimates","Unobserved",2025,12,9,0,8,16,20,0.12,133,0.82
"Caribbean","Sint Maarten","Estimates","Unobserved",2026,1,10,7,7,16,11,0.11,144,0.93
"Caribbean","Sint Maarten",NA,"Unobserved",2026,2,11,NA,NA,16,4,0.05,148,0.98
"Caribbean","Sint Maarten",NA,"Unobserved",2026,3,12,NA,NA,16,2,0.02,151,1
"Caribbean","Sint Maarten",NA,"Unobserved",2026,4,1,NA,NA,NA,3,0.02,3,0.02
"Caribbean","Sint Maarten",NA,"Unobserved",2026,5,2,NA,NA,NA,4,0.03,8,0.05
"Caribbean","Sint Maarten",NA,"Unobserved",2026,6,3,NA,NA,NA,5,0.03,12,0.07
"Caribbean","Sint Maarten",NA,"Unobserved",2026,7,4,NA,NA,NA,8,0.05,20,0.12
"Caribbean","Sint Maarten",NA,"Unobserved",2026,8,5,NA,NA,NA,20,0.13,40,0.25
"Caribbean","Sint Maarten",NA,"Unobserved",2026,9,6,NA,NA,NA,16,0.1,56,0.34
"Caribbean","Sint Maarten",NA,"Unobserved",2026,10,7,NA,NA,NA,22,0.13,78,0.48
"Caribbean","Sint Maarten",NA,"Unobserved",2026,11,8,NA,NA,NA,35,0.22,114,0.7
"Caribbean","Sint Maarten",NA,"Unobserved",2026,12,9,NA,NA,NA,20,0.12,133,0.82
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,1,7,1,1,13,456,0.13,1645,0.41
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,2,8,0,1,13,539,0.16,2184,0.57
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,3,9,0,1,13,488,0.14,2672,0.71
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,4,10,10,11,13,336,0.1,3008,0.81
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,5,11,1,12,13,380,0.1,3388,0.91
"Sub-Saharan Africa","Seychelles","Estimates","Unobserved",2025,6,12,1,13,13,336,0.09,3724,1
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,7,1,0,13,336,137,0.03,137,0.03
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,8,2,7,20,336,148,0.03,286,0.07
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,9,3,5,25,336,175,0.04,460,0.11
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,10,4,7,32,336,244,0.06,704,0.16
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,11,5,14,46,336,333,0.08,1037,0.24
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,12,6,60,106,336,152,0.04,1190,0.28
"Sub-Saharan Africa","Seychelles","Estimates","Unobserved",2026,1,7,44,44,336,456,0.13,1645,0.41
"Sub-Saharan Africa","Seychelles",NA,"Unobserved",2026,2,8,NA,NA,336,539,0.16,2184,0.57
"Sub-Saharan Africa","Seychelles",NA,"Unobserved",2026,3,9,NA,NA,336,488,0.14,2672,0.71
"Sub-Saharan Africa","Seychelles",NA,"Unobserved",2026,4,10,NA,NA,336,336,0.1,3008,0.81
"Sub-Saharan Africa","Seychelles",NA,"Unobserved",2026,5,11,NA,NA,336,380,0.1,3388,0.91
"Sub-Saharan Africa","Seychelles",NA,"Unobserved",2026,6,12,NA,NA,336,336,0.09,3724,1
"Sub-Saharan Africa","Seychelles",NA,"Unobserved",2026,7,1,NA,NA,NA,137,0.03,137,0.03
"Sub-Saharan Africa","Seychelles",NA,"Unobserved",2026,8,2,NA,NA,NA,148,0.03,286,0.07
"Sub-Saharan Africa","Seychelles",NA,"Unobserved",2026,9,3,NA,NA,NA,175,0.04,460,0.11
"Sub-Saharan Africa","Seychelles",NA,"Unobserved",2026,10,4,NA,NA,NA,244,0.06,704,0.16
"Sub-Saharan Africa","Seychelles",NA,"Unobserved",2026,11,5,NA,NA,NA,333,0.08,1037,0.24
"Sub-Saharan Africa","Seychelles",NA,"Unobserved",2026,12,6,NA,NA,NA,152,0.04,1190,0.28
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,1,9,0,0,0,32,0.16,185,0.71
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,2,10,0,0,0,28,0.14,213,0.85
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,3,11,0,0,0,22,0.11,235,0.96
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,4,12,0,0,0,9,0.04,244,1
"Caribbean","Turks And Caicos Islands","PAHO","Observed",2025,5,1,1,1,1,7,0.03,7,0.03
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,6,2,0,1,1,7,0.02,14,0.05
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,7,3,0,1,1,8,0.03,21,0.07
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,8,4,0,1,1,21,0.07,43,0.15
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,9,5,0,1,1,22,0.08,65,0.23
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,10,6,0,1,1,72,0.26,137,0.48
"Caribbean","Turks And Caicos Islands","Estimates","Unobserved",2025,11,7,0,1,1,9,0.03,145,0.51
"Caribbean","Turks And Caicos Islands","Estimates","Unobserved",2025,12,8,0,1,1,8,0.03,154,0.54
"Caribbean","Turks And Caicos Islands","Estimates","Unobserved",2026,1,9,0,0,1,32,0.16,185,0.71
"Caribbean","Turks And Caicos Islands",NA,"Unobserved",2026,2,10,NA,NA,1,28,0.14,213,0.85
"Caribbean","Turks And Caicos Islands",NA,"Unobserved",2026,3,11,NA,NA,1,22,0.11,235,0.96
"Caribbean","Turks And Caicos Islands",NA,"Unobserved",2026,4,12,NA,NA,1,9,0.04,244,1
"Caribbean","Turks And Caicos Islands",NA,"Unobserved",2026,5,1,NA,NA,NA,7,0.03,7,0.03
"Caribbean","Turks And Caicos Islands",NA,"Unobserved",2026,6,2,NA,NA,NA,7,0.02,14,0.05
"Caribbean","Turks And Caicos Islands",NA,"Unobserved",2026,7,3,NA,NA,NA,8,0.03,21,0.07
"Caribbean","Turks And Caicos Islands",NA,"Unobserved",2026,8,4,NA,NA,NA,21,0.07,43,0.15
"Caribbean","Turks And Caicos Islands",NA,"Unobserved",2026,9,5,NA,NA,NA,22,0.08,65,0.23
"Caribbean","Turks And Caicos Islands",NA,"Unobserved",2026,10,6,NA,NA,NA,72,0.26,137,0.48
"Caribbean","Turks And Caicos Islands",NA,"Unobserved",2026,11,7,NA,NA,NA,9,0.03,145,0.51
"Caribbean","Turks And Caicos Islands",NA,"Unobserved",2026,12,8,NA,NA,NA,8,0.03,154,0.54
"East & Southeast Asia","Thailand","SEARO","Observed",2025,1,12,4005,4005,4005,3606,0.05,86022,1
"East & Southeast Asia","Thailand","SEARO","Observed",2025,2,1,2269,6274,55338,2750,0.04,2750,0.04
"East & Southeast Asia","Thailand","SEARO","Observed",2025,3,2,2447,8721,55338,2952,0.04,5702,0.08
"East & Southeast Asia","Thailand","SEARO","Observed",2025,4,3,2271,10992,55338,3074,0.04,8776,0.11
"East & Southeast Asia","Thailand","SEARO","Observed",2025,5,4,4683,15675,55338,5723,0.07,14499,0.18
"East & Southeast Asia","Thailand","SEARO","Observed",2025,6,5,8697,24372,55338,10776,0.13,25275,0.31
"East & Southeast Asia","Thailand","SEARO","Observed",2025,7,6,10987,35359,55338,14495,0.16,39770,0.47
"East & Southeast Asia","Thailand","SEARO","Observed",2025,8,7,8610,43969,55338,13676,0.15,53446,0.62
"East & Southeast Asia","Thailand","SEARO","Observed",2025,9,8,4012,47981,55338,9899,0.11,63345,0.73
"East & Southeast Asia","Thailand","SEARO","Observed",2025,10,9,3814,51795,55338,7541,0.09,70886,0.82
"East & Southeast Asia","Thailand","SEARO","Observed",2025,11,10,3218,55013,55338,7137,0.08,78023,0.9
"East & Southeast Asia","Thailand","SEARO","Observed",2025,12,11,2427,57440,55338,4392,0.05,82416,0.95
"East & Southeast Asia","Thailand","SEARO","Observed",2026,1,12,1903,1903,55338,3606,0.05,86022,1
"East & Southeast Asia","Thailand","SEARO","Observed",2026,2,1,NA,NA,0,2750,0.04,2750,0.04
"East & Southeast Asia","Thailand","SEARO","Observed",2026,3,2,NA,NA,0,2952,0.04,5702,0.08
"East & Southeast Asia","Thailand","SEARO","Observed",2026,4,3,NA,NA,0,3074,0.04,8776,0.11
"East & Southeast Asia","Thailand","SEARO","Observed",2026,5,4,NA,NA,0,5723,0.07,14499,0.18
"East & Southeast Asia","Thailand","SEARO","Observed",2026,6,5,NA,NA,0,10776,0.13,25275,0.31
"East & Southeast Asia","Thailand","SEARO","Observed",2026,7,6,NA,NA,0,14495,0.16,39770,0.47
"East & Southeast Asia","Thailand","SEARO","Observed",2026,8,7,NA,NA,0,13676,0.15,53446,0.62
"East & Southeast Asia","Thailand","SEARO","Observed",2026,9,8,NA,NA,0,9899,0.11,63345,0.73
"East & Southeast Asia","Thailand","SEARO","Observed",2026,10,9,NA,NA,0,7541,0.09,70886,0.82
"East & Southeast Asia","Thailand","SEARO","Observed",2026,11,10,NA,NA,0,7137,0.08,78023,0.9
"East & Southeast Asia","Thailand","SEARO","Observed",2026,12,11,NA,NA,0,4392,0.05,82416,0.95
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,1,5,130,130,970,202,0.15,308,0.27
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,2,6,189,319,970,268,0.25,576,0.51
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,3,7,192,511,970,255,0.22,831,0.74
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,4,8,131,642,970,161,0.13,992,0.86
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,5,9,111,753,970,100,0.06,1093,0.93
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,6,10,74,827,970,51,0.03,1144,0.96
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,7,11,85,912,970,35,0.02,1179,0.98
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,8,12,58,970,970,22,0.02,1201,1
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,9,1,51,1021,1821,13,0.01,13,0.01
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,10,2,99,1120,1821,21,0.02,34,0.04
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,11,3,111,1231,1821,20,0.02,54,0.06
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,12,4,279,1510,1821,53,0.06,107,0.11
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,1,5,1281,1281,1821,202,0.15,308,0.27
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,2,6,NA,NA,1821,268,0.25,576,0.51
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,3,7,NA,NA,1821,255,0.22,831,0.74
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,4,8,NA,NA,1821,161,0.13,992,0.86
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,5,9,NA,NA,1821,100,0.06,1093,0.93
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,6,10,NA,NA,1821,51,0.03,1144,0.96
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,7,11,NA,NA,1821,35,0.02,1179,0.98
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,8,12,NA,NA,1821,22,0.02,1201,1
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,9,1,NA,NA,0,13,0.01,13,0.01
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,10,2,NA,NA,0,21,0.02,34,0.04
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,11,3,NA,NA,0,20,0.02,54,0.06
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,12,4,NA,NA,0,53,0.06,107,0.11
"Pacific Islands","Tonga","WHO","Observed",2025,1,9,0,0,1285,57,0.08,475,0.51
"Pacific Islands","Tonga","WHO","Observed",2025,2,10,249,249,1285,128,0.15,603,0.66
"Pacific Islands","Tonga","WHO","Observed",2025,3,11,603,852,1285,216,0.23,820,0.89
"Pacific Islands","Tonga","WHO","Observed",2025,4,12,433,1285,1285,119,0.11,939,1
"Pacific Islands","Tonga","WHO","Observed",2025,5,1,563,1848,2089,18,0.07,18,0.07
"Pacific Islands","Tonga","WHO","Observed",2025,6,2,207,2055,2089,39,0.11,58,0.18
"Pacific Islands","Tonga","WHO","Observed",2025,7,3,109,2164,2089,37,0.05,95,0.22
"Pacific Islands","Tonga","WHO","Observed",2025,8,4,11,2175,2089,34,0.03,129,0.25
"Pacific Islands","Tonga","WHO","Observed",2025,9,5,1,2176,2089,129,0.08,258,0.33
"Pacific Islands","Tonga","WHO","Observed",2025,10,6,7,2183,2089,127,0.07,385,0.41
"Pacific Islands","Tonga","WHO","Observed",2025,11,7,1,2184,2089,23,0.02,408,0.42
"Pacific Islands","Tonga","WHO","Observed",2025,12,8,0,2184,2089,11,0.01,419,0.43
"Pacific Islands","Tonga","Estimates","Unobserved",2026,1,9,167,167,2089,57,0.08,475,0.51
"Pacific Islands","Tonga",NA,"Unobserved",2026,2,10,NA,NA,2089,128,0.15,603,0.66
"Pacific Islands","Tonga",NA,"Unobserved",2026,3,11,NA,NA,2089,216,0.23,820,0.89
"Pacific Islands","Tonga",NA,"Unobserved",2026,4,12,NA,NA,2089,119,0.11,939,1
"Pacific Islands","Tonga",NA,"Unobserved",2026,5,1,NA,NA,NA,18,0.07,18,0.07
"Pacific Islands","Tonga",NA,"Unobserved",2026,6,2,NA,NA,NA,39,0.11,58,0.18
"Pacific Islands","Tonga",NA,"Unobserved",2026,7,3,NA,NA,NA,37,0.05,95,0.22
"Pacific Islands","Tonga",NA,"Unobserved",2026,8,4,NA,NA,NA,34,0.03,129,0.25
"Pacific Islands","Tonga",NA,"Unobserved",2026,9,5,NA,NA,NA,129,0.08,258,0.33
"Pacific Islands","Tonga",NA,"Unobserved",2026,10,6,NA,NA,NA,127,0.07,385,0.41
"Pacific Islands","Tonga",NA,"Unobserved",2026,11,7,NA,NA,NA,23,0.02,408,0.42
"Pacific Islands","Tonga",NA,"Unobserved",2026,12,8,NA,NA,NA,11,0.01,419,0.43
"Caribbean","Trinidad And Tobago","WHO","Observed",2025,1,10,0,0,0,99,0.2,954,0.95
"Caribbean","Trinidad And Tobago","WHO","Observed",2025,2,11,0,0,0,17,0.03,971,0.98
"Caribbean","Trinidad And Tobago","WHO","Observed",2025,3,12,0,0,0,9,0.02,980,1
"Caribbean","Trinidad And Tobago","WHO","Observed",2025,4,1,0,0,106,8,0,8,0
"Caribbean","Trinidad And Tobago","PAHO","Observed",2025,5,2,9,9,106,9,0.01,17,0.01
"Caribbean","Trinidad And Tobago","PAHO","Observed",2025,6,3,23,32,106,17,0.01,34,0.03
"Caribbean","Trinidad And Tobago","PAHO","Observed",2025,7,4,8,40,106,32,0.02,66,0.05
"Caribbean","Trinidad And Tobago","PAHO","Observed",2025,8,5,7,47,106,250,0.24,316,0.29
"Caribbean","Trinidad And Tobago","PAHO","Observed",2025,9,6,12,59,106,95,0.08,411,0.37
"Caribbean","Trinidad And Tobago","PAHO","Observed",2025,10,7,14,73,106,175,0.15,586,0.52
"Caribbean","Trinidad And Tobago","Estimates","Unobserved",2025,11,8,0,73,106,207,0.18,793,0.7
"Caribbean","Trinidad And Tobago","Estimates","Unobserved",2025,12,9,0,73,106,61,0.05,855,0.75
"Caribbean","Trinidad And Tobago","Estimates","Unobserved",2026,1,10,28,28,106,99,0.2,954,0.95
"Caribbean","Trinidad And Tobago",NA,"Unobserved",2026,2,11,NA,NA,106,17,0.03,971,0.98
"Caribbean","Trinidad And Tobago",NA,"Unobserved",2026,3,12,NA,NA,106,9,0.02,980,1
"Caribbean","Trinidad And Tobago",NA,"Unobserved",2026,4,1,NA,NA,NA,8,0,8,0
"Caribbean","Trinidad And Tobago",NA,"Unobserved",2026,5,2,NA,NA,NA,9,0.01,17,0.01
"Caribbean","Trinidad And Tobago",NA,"Unobserved",2026,6,3,NA,NA,NA,17,0.01,34,0.03
